extract_layer,ablate_spec,n_ablate_layers,coeff,refusal_rate,perplexity,perplexity_pct_change,coherent
16,all,28,0.1,0.88,18.75643539428711,1.3059746659190277,True
16,all,28,0.2,0.88,19.062755584716797,2.9604503058255984,True
16,all,28,0.4,0.88,19.356277465820312,4.545800593653881,True
16,extract,1,1.0,0.76,18.859210968017578,1.861079058077967,True
22,all,28,0.1,0.92,19.89604949951172,7.4611803457771675,True
22,all,28,0.2,0.92,20.93288230895996,13.061250727953828,True
22,all,28,0.4,0.88,21.97902488708496,18.711604395301002,True
22,extract,1,1.0,0.88,19.351764678955078,4.5214264382116705,True
