component,layer,head,abs_delta,std,n,sem,ci95
z,13,2,0.6201171875,0.6720009691566915,50,0.0950352884509257,0.18626916536381435
z,24,1,0.4680859375,0.1734843243308294,50,0.024534388432779164,0.04808740132824716
z,11,6,0.445,0.5232504175172719,50,0.07399878369703103,0.14503761604618082
z,23,1,0.42701171875,0.41582380559119253,50,0.058806366542465766,0.11526047842323289
z,21,6,0.3974609375,0.19940555358165626,50,0.028200203828769317,0.05527239950438786
z,25,7,0.3503125,0.23795161102303267,50,0.03365143954973,0.0659568215174708
z,15,2,0.3396484375,0.3120323574667952,50,0.04412803918287914,0.08649095679844312
z,19,5,0.338125,0.20702472193211957,50,0.029277716950292222,0.05738432522257275
z,11,1,0.3307421875,0.2516204662753981,50,0.03558450759773099,0.06974563489155274
z,25,6,0.30943359375,0.1689768183047224,50,0.023896930817319265,0.04683798440194576
z,16,1,0.29654296875,0.2294156025531377,50,0.032444265655064294,0.06359076068392601
z,11,5,0.29625,0.2626047057180095,50,0.037137913636940446,0.07279031072840328
z,7,3,0.2822265625,0.29741268451298364,50,0.042060505206005204,0.0824385902037702
z,11,4,0.273125,0.4712589900197406,50,0.06664608550761641,0.13062632759492818
z,14,4,0.271484375,0.26350308160147307,50,0.03726496317279076,0.07303932781866988
z,8,3,0.269296875,0.35060936733323944,50,0.04958365223777176,0.09718395838603265
z,9,2,0.2594921875,0.3165779470251675,50,0.04477088262312231,0.08775092994131972
z,15,7,0.254375,0.19688523355225993,50,0.027843776752060033,0.054573802434037665
z,19,4,0.2486328125,0.14412359450680745,50,0.02038215420094876,0.03994902223385957
z,8,5,0.23982421875,0.3225586471496763,50,0.04561668134597899,0.08940869543811882
z,7,2,0.23884765625,0.3328939176180042,50,0.04707830931268933,0.09227348625287109
z,15,6,0.23763671875,0.2927791963581058,50,0.04140523102703287,0.08115425281298443
z,14,7,0.22015625,0.25873066973340897,50,0.0365900422138861,0.07171648273921676
z,23,0,0.207578125,0.3137389343727146,50,0.04436938560343754,0.08696399578273757
z,4,2,0.203671875,0.31011928972897784,50,0.04385749054882317,0.08596068147569341
z,17,6,0.195859375,0.2666502992965794,50,0.037710046967606756,0.07391169205650924
z,7,0,0.191953125,0.23356612653201594,50,0.03303123838525273,0.06474122723509534
z,7,4,0.1908203125,0.2934661089724904,50,0.041502375140575656,0.08134465527552828
z,6,7,0.1894921875,0.4029173381477176,50,0.05698111641237686,0.11168298816825864
z,11,7,0.1878125,0.31892299102260746,50,0.04510252192567643,0.0884009429743258
z,14,5,0.18251953125,0.15026818130596786,50,0.021251129999603893,0.04165221479922363
z,9,3,0.18228515625,0.34552853204719636,50,0.04886511362080117,0.09577562269677029
z,13,6,0.1812890625,0.28184883290705504,50,0.03985944420361855,0.07812451063909236
z,12,2,0.168994140625,0.26136591468680226,50,0.036962722129212505,0.07244693537325651
z,11,3,0.1686328125,0.25909166433107994,50,0.03664109455948307,0.07181654533658681
z,5,4,0.16837890625,0.2749066599616527,50,0.03887767269044579,0.07620023847327376
z,10,7,0.1676953125,0.2648518893655137,50,0.03745571339608479,0.0734131982563262
z,5,3,0.1652734375,0.2826688833016358,50,0.039975416842603105,0.07835181701150208
z,24,3,0.16193359375,0.10101403869195476,50,0.014285542350824298,0.027999663007615624
z,12,3,0.160625,0.19646406373240216,50,0.027784214344929524,0.05445706011606186
z,8,4,0.159453125,0.29232730586925365,50,0.04134132406122866,0.08102899516000817
z,4,6,0.1566796875,0.30740628019563127,50,0.04347381306113255,0.0852086735998198
z,16,7,0.1546875,0.11490387630198531,50,0.01624986202355081,0.03184972956615959
z,13,0,0.15296875,0.11016962056103824,50,0.015580337155891806,0.030537460825547938
z,10,1,0.14458984375,0.20673814992196357,50,0.02923718954795631,0.057304891513994365
z,6,6,0.1441796875,0.2639089159133074,50,0.037322356811578,0.07315181935069288
z,7,1,0.141875,0.14815494051793363,50,0.02095227262130409,0.04106645433775601
z,17,7,0.1373046875,0.14060742188358197,50,0.019884892299807715,0.03897438890762312
z,14,6,0.13671875,0.11914291200966531,50,0.0168493522024693,0.03302473031683983
z,7,7,0.13359375,0.20782316893742594,50,0.02939063440866627,0.057605643440985885
z,5,0,0.133515625,0.13047166187328588,50,0.018451479372655753,0.03616489957040528
z,9,1,0.12490234375,0.12343666906133796,50,0.017456581148070357,0.0342148990502179
z,12,6,0.12490234375,0.1631059556236685,50,0.02306666545468162,0.04521066429117597
z,19,6,0.1246875,0.13310898311205133,50,0.018824452919075425,0.03689592772138783
z,16,0,0.1226953125,0.16279810416135307,50,0.02302312868336133,0.045125332219388206
z,12,4,0.1226953125,0.13162292350365642,50,0.01861429235380673,0.03648401301346119
z,15,3,0.1210546875,0.1669946886187862,50,0.023616615348895937,0.04628856608383604
z,11,2,0.1182421875,0.20172786920400504,50,0.028528628853692974,0.05591611255323823
z,5,5,0.114453125,0.187833942760656,50,0.026563730932613133,0.05206491262792174
z,13,1,0.1123046875,0.11123000593564687,50,0.015730298293703166,0.030831384655658205
z,10,3,0.1106640625,0.19121564609738453,50,0.027041976004885518,0.05300227296957562
z,17,5,0.10734375,0.11774550926709251,50,0.016651729611404917,0.032637390038353635
z,2,5,0.1070703125,0.0968860652548405,50,0.013701758748836014,0.026855447147718585
z,0,0,0.10671875,0.14484494471092438,50,0.020484168525137035,0.04014897030926859
z,3,0,0.1066015625,0.24396887772764195,50,0.03450240956793745,0.06762472275315741
z,9,7,0.10478515625,0.22434078970416566,50,0.031726578739312145,0.0621840943290518
z,21,3,0.102578125,0.0857527147159455,50,0.012127265216160102,0.0237694398236738
z,10,0,0.1009765625,0.12857865207301492,50,0.018183767359330916,0.0356401840242886
