component,layer,head,abs_delta,std,n,sem,ci95
pattern,24,1,0.31298828125,0.16927360560344296,8,0.059847257199045836,0.11730062411012984
pattern,21,6,0.25390625,0.1600405178537945,8,0.0565828677195124,0.11090242073024431
pattern,19,5,0.23486328125,0.15431894761878248,8,0.054559987163406355,0.10693757484027645
pattern,7,3,0.2109375,0.28176106839870296,8,0.09961758106954474,0.19525045889630768
pattern,13,2,0.19677734375,0.2785627566374643,8,0.09848680710218448,0.19303414192028157
pattern,11,1,0.16943359375,0.17268399174146612,8,0.061053010781376225,0.1196639011314974
pattern,8,3,0.16650390625,0.18928117772344372,8,0.06692100215961155,0.13116516423283864
pattern,25,6,0.1650390625,0.10451891242854346,8,0.036953015870232996,0.07242791110565668
pattern,9,2,0.14501953125,0.12655005553622684,8,0.04474220121460009,0.08769471438061617
pattern,11,6,0.14501953125,0.17602831719227316,8,0.062235408383756435,0.12198140043216261
pattern,9,1,0.134765625,0.11506636890174358,8,0.04068210486846788,0.07973692554219704
pattern,23,1,0.13427734375,0.10450196570570348,8,0.03694702429891348,0.07241616762587041
pattern,23,0,0.1337890625,0.06410977948281231,8,0.022666229906335388,0.04442581061641736
pattern,21,7,0.1220703125,0.16954783596450157,8,0.05994421227300173,0.11749065605508338
pattern,15,2,0.1103515625,0.11999519701837101,8,0.04242470876075296,0.08315242917107579
pattern,7,0,0.1064453125,0.11562858193052179,8,0.04088087719102813,0.08012651929441512
pattern,14,7,0.0986328125,0.07226185439004726,8,0.02554842363015865,0.05007491031511096
pattern,15,3,0.09619140625,0.12616189734155203,8,0.04460496656878625,0.08742573447482105
pattern,14,4,0.09228515625,0.07420222736668661,8,0.026234449075065055,0.051419520187127504
pattern,24,3,0.0908203125,0.08209101776749195,8,0.029023557668949453,0.05688617303114093
pattern,19,6,0.08935546875,0.090831562523269,8,0.03211380690298669,0.0629430615298539
pattern,3,6,0.08935546875,0.1146951765354926,8,0.0405508685488175,0.0794797023556823
pattern,12,2,0.0849609375,0.06841913841663097,8,0.02418981836867039,0.04741204400259397
pattern,5,2,0.0830078125,0.08364301994282757,8,0.0295722733002475,0.0579616556684851
pattern,10,1,0.0830078125,0.08115631403333742,8,0.02869308999453893,0.056238456389296296
