extract_layer,ablate_spec,n_ablate_layers,coeff,refusal_rate,perplexity,perplexity_pct_change,coherent
15,all,26,0.1,0.88,23.450536727905273,0.19540607473463345,True
15,all,26,0.2,0.88,23.532773971557617,0.5467751763385393,True
15,all,26,0.4,0.84,23.650978088378906,1.0518173262063115,True
15,extract,1,1.0,0.84,23.51869010925293,0.4866000801736994,True
20,all,26,0.1,0.96,24.010101318359375,2.586217083289293,True
20,all,26,0.2,1.0,24.596467971801758,5.091543320894376,True
20,all,26,0.4,0.8,25.37319564819336,8.410211283531378,True
20,extract,1,1.0,0.76,23.834514617919922,1.8360005336220608,True
