component,layer,head,abs_delta,std,n,sem,ci95
z,0,5,2.4643310546875,2.592091486316549,50,0.36657709348606976,0.7184911032326967
z,6,3,1.55185546875,2.147048531784444,50,0.30363851527228014,0.595131489933669
z,1,2,1.220673828125,1.8121190389791368,50,0.25627233215587947,0.5022937710255237
z,9,4,1.1179296875,1.4260207642554825,50,0.20166979050357495,0.3952727893870069
z,6,2,0.898828125,2.338988340356519,50,0.3307829033164726,0.6483344905002862
z,9,3,0.813671875,2.183896135076624,50,0.30884955330395464,0.6053451244757511
z,8,7,0.799296875,1.898597857141564,50,0.26850228390620956,0.5262644764561707
z,10,1,0.785546875,2.1755883119398454,50,0.3076746496885717,0.6030423133896006
z,6,4,0.6506640625,1.5830834917335743,50,0.22388181443785762,0.4388083562982009
z,2,2,0.6480859375,1.353173593088274,50,0.19136764475905688,0.3750805837277515
z,7,5,0.597578125,1.035723753636874,50,0.14647345792652372,0.28708797753598647
z,9,0,0.588515625,1.8806521983151443,50,0.26596438449640525,0.5212901936129543
z,7,6,0.582265625,0.9961227955699204,50,0.14087303672839835,0.2761111519876608
z,8,1,0.51546875,0.9648267118476203,50,0.13644710212347427,0.2674363201620096
z,3,6,0.506689453125,1.197754701453066,50,0.16938809431910634,0.33200066486544844
z,6,5,0.4994921875,0.8614446737288743,50,0.121826674082144,0.23878028120100223
z,8,0,0.498935546875,1.3852982232473976,50,0.19591075352478213,0.383985076908573
z,5,7,0.495078125,0.9107112288223381,50,0.12879401712060176,0.25243627355637943
z,8,3,0.46068359375,0.6525610568420346,50,0.09228606968625254,0.18088069658505498
z,12,2,0.4589453125,0.3690916913461949,50,0.05219744756610131,0.10230699722955858
z,5,3,0.4550390625,0.9697693808207903,50,0.13714610107309205,0.2688063581032604
z,3,3,0.4345703125,0.8245831919957276,50,0.11661367334252556,0.2285627997513501
z,8,4,0.397216796875,1.1353456044869668,50,0.16056211518461483,0.31470174576184506
z,7,2,0.3898828125,0.5693834888811015,50,0.0805229852166964,0.15782505102472494
z,4,3,0.38703125,0.4073015405713189,50,0.05760113626514146,0.11289822707967727
z,4,4,0.3851171875,0.537919754787071,50,0.07607334126882855,0.14910374888690395
z,12,0,0.384296875,0.3607735548736982,50,0.051021085424793805,0.10000132743259586
z,11,6,0.3677734375,0.8528207390786944,50,0.12060706554781361,0.23638984847371466
z,9,6,0.3548046875,0.7566143864951438,50,0.10700143268680311,0.20972280806613408
z,11,7,0.35064453125,1.0168981104053518,50,0.14381110992868215,0.281869775460217
z,6,6,0.3469140625,0.530387464338203,50,0.0750081145379763,0.14701590449443355
z,7,0,0.3466015625,0.7333278527229015,50,0.10370821949866668,0.2032681102173867
z,5,0,0.3399609375,0.4459903698280632,50,0.06307256296986394,0.12362222342093332
z,9,5,0.3225390625,0.7669604579386567,50,0.1084645881420728,0.21259059275846268
z,13,3,0.3183203125,0.5877981842939661,50,0.08312721641668068,0.16292934417669414
